transaction_id,account_id,amount,currency,merchant_category_code,created_at
61d6fd24-5608-4a16-af2c-23f34a4e6153,acct-875,93510.41,EUR,8231,2026-09-19 09:06:15.850854+00:00
ee8f0789-1d14-4896-8420-f82460acd364,acct-336,65486.76,USD,4101,2026-09-19 09:06:15.850854+00:00
c4c198cd-4258-4422-a7ac-92a964776653,acct-386,86553.03,GBP,2704,2026-09-19 09:06:15.850854+00:00
6ee9a361-27e9-45e3-9e48-671daa9cff36,acct-54,89658.53,EUR,9616,2026-09-19 09:06:15.850854+00:00
c9af4bf8-97c2-45f3-ae72-8d98353cb265,acct-834,19941.45,INR,5117,2026-09-19 09:06:15.850854+00:00
4862e676-4465-497b-ab70-ae22d908f0aa,acct-390,33634.64,GBP,607,2026-09-19 09:06:15.850854+00:00
842b1278-77dd-48ee-aa6e-9f31bdbee4d2,acct-762,38294.29,USD,9319,2026-09-19 09:06:15.850854+00:00
af823369-7e46-4711-ad62-9def3cdb13d1,acct-372,15355.84,GBP,6686,2026-09-19 09:06:15.850854+00:00
dbea149e-394d-4151-a4e0-efd2c011a4b1,acct-953,47826.74,EUR,5113,2026-09-19 09:06:15.850854+00:00
054a944c-82db-4bf5-ba69-dc9512d2be74,acct-326,83696.16,EUR,3764,2026-09-19 09:06:15.850854+00:00
b01a23ed-49ad-4e0a-a0e0-0b22e34b0a14,acct-771,49457.6,INR,9915,2026-09-19 09:06:15.850854+00:00
3ba7ab2b-abd6-46ac-9226-4cbbc37e61c3,acct-518,39286.07,USD,388,2026-09-19 09:06:15.850854+00:00
24b03943-a3ef-40e1-b0fb-cc0c96d0bef8,acct-768,74417.63,INR,386,2026-09-19 09:06:15.850854+00:00
7397ea8a-ae87-41bc-84c6-2e659e38ce9a,acct-198,2789.49,GBP,3003,2026-09-19 09:06:15.850854+00:00
0bd95923-1f28-4a9a-b19e-50abaed34e46,acct-61,526.26,INR,9365,2026-09-19 09:06:15.850854+00:00
8a36a8c4-e83f-4c9a-ad7f-44b9d34fd252,acct-583,25089.06,EUR,3159,2026-09-19 09:06:15.850854+00:00
52257d48-0cfb-4317-acb8-949a4980c25a,acct-199,33758.93,USD,73,2026-09-19 09:06:15.850854+00:00
affa4325-cee8-4a4c-beff-a4c44861f802,acct-410,27148.34,EUR,9082,2026-09-19 09:06:15.850854+00:00
106c05b5-c1c8-4ec8-80d4-d0fe1b420ddf,acct-589,94248.61,USD,8378,2026-09-19 09:06:15.850854+00:00
54ab7474-ccf0-4779-a097-91d665053ba2,acct-640,65747.96,GBP,6743,2026-09-19 09:06:15.850854+00:00
3eca79c1-641f-410c-8e4e-436a75473993,acct-719,46580.78,INR,6257,2026-09-19 09:06:15.850854+00:00
eba1f92f-13ea-44de-b104-d435d3a8747b,acct-206,64284.79,USD,4732,2026-09-19 09:06:15.850854+00:00
a1297cb7-206c-43d7-a125-e95a363baca9,acct-731,85934.94,EUR,6867,2026-09-19 09:06:15.850854+00:00
8e7c5e84-6cb9-4384-aca9-2c49b1ccdeb1,acct-910,46531.39,USD,2508,2026-09-19 09:06:15.850854+00:00
3db10d21-b93e-4003-bd74-dd035966e360,acct-342,85161.03,GBP,715,2026-09-19 09:06:15.850854+00:00
c91dd0e0-af6c-42e6-b79d-a374a7dbdba6,acct-695,93850.87,EUR,9505,2026-09-19 09:06:15.850854+00:00
7710b998-2a6e-4a84-a58e-542d69ec71db,acct-424,16518.47,GBP,28,2026-09-19 09:06:15.850854+00:00
c09d2b05-94a2-431d-9e8f-6bf7c040d7ff,acct-218,54553.07,GBP,7702,2026-09-19 09:06:15.850854+00:00
6fa0e3a2-e766-44c3-94f6-2b6cec42607a,acct-154,95643.47,USD,2562,2026-09-19 09:06:15.850854+00:00
293bd218-0ec5-4702-a299-534bc560674f,acct-483,37029.2,EUR,8238,2026-09-19 09:06:15.850854+00:00
0428624c-10aa-4ac2-8141-b1895f203901,acct-851,25689.62,INR,7919,2026-09-19 09:06:15.850854+00:00
d856f312-7925-41e9-96ad-4b0ef550ee31,acct-30,84819.2,INR,4729,2026-09-19 09:06:15.850854+00:00
cf8f755e-d9a5-4cb3-b92d-02c4693b6f22,acct-918,31378.52,INR,5622,2026-09-19 09:06:15.850854+00:00
2add869d-6dff-419d-b514-ddd7aa32491b,acct-711,17871.53,INR,8544,2026-09-19 09:06:15.850854+00:00
97380435-10a7-41b6-a203-9fea322b236f,acct-820,88513.05,EUR,3399,2026-09-19 09:06:15.850854+00:00
947b61fc-983a-40f0-9a80-727d19f4f78c,acct-689,41920.27,EUR,3348,2026-09-19 09:06:15.850854+00:00
fcb7dc79-d575-4005-ae39-5f6afc94b058,acct-826,91004.95,USD,8555,2026-09-19 09:06:15.850854+00:00
50ee3177-9516-4d4f-9ef6-178e5100ecb2,acct-544,91999.52,EUR,4990,2026-09-19 09:06:15.850854+00:00
0ba8ef08-5dc3-4ac0-9f04-cc7ea0ec53bd,acct-79,77175.39,GBP,6293,2026-09-19 09:06:15.850854+00:00
ba8af320-0479-4fbe-8850-e2e3fde796ee,acct-168,12980.09,EUR,7084,2026-09-19 09:06:15.850854+00:00
5b50d431-a2c7-474c-846b-7b1664e7288b,acct-808,98449.56,EUR,522,2026-09-19 09:06:15.850854+00:00
169cfbd1-24ba-4d63-aff4-298f0f7f82bc,acct-820,43021.17,USD,7283,2026-09-19 09:06:15.850854+00:00
e93990ad-0010-44fd-8a2c-1c340e24b4b4,acct-522,83881.05,INR,9709,2026-09-19 09:06:15.850854+00:00
45e4df87-b36a-45f9-b1de-d8b3325b3592,acct-369,99613.33,GBP,4239,2026-09-19 09:06:15.850854+00:00
669f37a7-c949-4ad9-990b-73c0be0ac47e,acct-56,93849.7,USD,355,2026-09-19 09:06:15.850854+00:00
846bd648-8d98-497a-85e5-36719679ba6a,acct-143,74284.46,GBP,6050,2026-09-19 09:06:15.850854+00:00
fdb593ed-cecb-407d-9832-6080aaeccd81,acct-329,50334.81,EUR,8566,2026-09-19 09:06:15.850854+00:00
2ffc990a-db19-4af9-9d64-7d47a0158e42,acct-33,5944.96,INR,9638,2026-09-19 09:06:15.850854+00:00
b0f52532-63d3-49e7-abb0-070c9340a8f5,acct-860,2953.12,EUR,2852,2026-09-19 09:06:15.850854+00:00
ef4de053-1655-46fd-a1dd-644cefc6033c,acct-858,94282.93,GBP,9827,2026-09-19 09:06:15.850854+00:00
41e84f4d-4112-4456-b992-c11d5a50e2a9,acct-772,97970.9,GBP,8079,2026-09-19 09:06:15.850854+00:00
f002f87a-0ac2-413f-a64d-b8bf19536993,acct-993,35971.22,EUR,5421,2026-09-19 09:06:15.850854+00:00
b73fc4d3-83e7-4514-aec4-9645d6f56e4f,acct-41,75551.63,INR,193,2026-09-19 09:06:15.850854+00:00
c07fdc3e-dc70-472a-ac86-4bb1cef53eaf,acct-143,53489.38,USD,4830,2026-09-19 09:06:15.850854+00:00
fdf26909-a213-4bfa-8b16-7516c2789f20,acct-301,57291.5,USD,3466,2026-09-19 09:06:15.850854+00:00
dd244f09-2a48-4485-a431-813d7f16ae9f,acct-591,60149,EUR,6304,2026-09-19 09:06:15.850854+00:00
d7796fe1-f12e-430b-b7ea-5e182f885356,acct-209,36321.02,USD,3965,2026-09-19 09:06:15.850854+00:00
f0ee6ba0-e1c7-4de1-b0f6-5f12080c8ab5,acct-801,13824.76,EUR,9266,2026-09-19 09:06:15.850854+00:00
53de1d01-b48d-4c4f-9062-048b8919ca6a,acct-245,45771.32,EUR,3521,2026-09-19 09:06:15.850854+00:00
637529ff-7611-4ad6-8b8a-a038e971117f,acct-526,47684.06,GBP,164,2026-09-19 09:06:15.850854+00:00
13f1098b-7be4-402f-80d5-7765844a5b66,acct-636,1973.94,INR,8883,2026-09-19 09:06:15.850854+00:00
f9c00375-c16f-4862-99a1-f2db3f715cdb,acct-370,43108.37,USD,9610,2026-09-19 09:06:15.850854+00:00
7aa810d7-0a0a-4485-9eb2-7fc1336cc730,acct-489,43799.9,INR,4517,2026-09-19 09:06:15.850854+00:00
8caf7613-ee9f-44b0-8190-2b06037dc58c,acct-284,38707.94,GBP,619,2026-09-19 09:06:15.850854+00:00
fab5e3c2-2b9b-41fa-ba78-14e8ac9cf4d9,acct-875,86965.33,EUR,5008,2026-09-19 09:06:15.850854+00:00
b0903792-1bee-46df-81f2-b64c45a41b50,acct-79,52864.34,GBP,3690,2026-09-19 09:06:15.850854+00:00
4e46b4a4-3f28-48c1-8ad3-6d290898a56a,acct-104,18274.94,INR,4049,2026-09-19 09:06:15.850854+00:00
4db7eb10-822d-4885-be20-a66a1eb35fd9,acct-31,38232.6,EUR,8251,2026-09-19 09:06:15.850854+00:00
ac9bc995-fc0d-4425-8e8b-f3590b794786,acct-960,58440.56,EUR,2983,2026-09-19 09:06:15.850854+00:00
e19219ab-6316-4666-9a38-5b9dbedb4794,acct-681,28481.94,INR,9146,2026-09-19 09:06:15.850854+00:00
b5b88b90-8ed1-4aca-b601-f89126d9d7ca,acct-803,15344.3,GBP,5089,2026-09-19 09:06:15.850854+00:00
1595e91d-2225-4b02-92b7-92a71181072c,acct-464,76602.11,EUR,1082,2026-09-19 09:06:15.850854+00:00
91e85be6-06ef-46b4-af95-5ce439bbc30b,acct-474,22314.67,USD,1890,2026-09-19 09:06:15.850854+00:00
f6ff826d-300b-463c-8edd-7f9e1ce207fe,acct-327,43634.36,USD,869,2026-09-19 09:06:15.850854+00:00
916fbfed-6250-4f15-bb41-dda10d1abba5,acct-199,96293.65,USD,14,2026-09-19 09:06:15.850854+00:00
90004d90-18db-4c62-ad0f-f925ae6aa419,acct-159,48040.8,INR,4876,2026-09-19 09:06:15.850854+00:00
9a41962c-6c8d-4365-afa7-efa4cbcd71f9,acct-252,16567.69,GBP,6060,2026-09-19 09:06:15.850854+00:00
18c9b8ae-82bb-4e3f-a78d-df61439e7328,acct-688,89199.94,GBP,6090,2026-09-19 09:06:15.850854+00:00
fb75d228-b899-40a0-b6ce-84d269146616,acct-365,87964.75,EUR,3577,2026-09-19 09:06:15.850854+00:00
6ede9f97-9176-409f-acdb-fd100a7b81b2,acct-560,62633.37,USD,6746,2026-09-19 09:06:15.850854+00:00
c4d3bd78-d7b1-4804-9440-25d610af3abc,acct-864,24757.14,USD,4364,2026-09-19 09:06:15.850854+00:00
43c7c424-4770-4164-b9fe-0ed36144475c,acct-621,41611.39,EUR,2733,2026-09-19 09:06:15.850854+00:00
322d991b-8602-4e9f-997d-3e6d1e5cbcdc,acct-8,67956.18,USD,3322,2026-09-19 09:06:15.850854+00:00
680bada9-fb63-440e-94b7-ec9c89638ce1,acct-686,35489.35,EUR,9385,2026-09-19 09:06:15.850854+00:00
e5aa615c-e0c1-4f78-b252-11698d21fb7d,acct-366,7986.31,EUR,850,2026-09-19 09:06:15.850854+00:00
aa17b47a-6586-4028-81a9-b1d9df6fa982,acct-278,49352.18,USD,2572,2026-09-19 09:06:15.850854+00:00
c9fe329f-28bf-4983-967a-e59de513c9f4,acct-266,16857.43,INR,349,2026-09-19 09:06:15.850854+00:00
f8f5d9f3-d06b-4a85-bff0-99ab04c52714,acct-456,29985.33,GBP,7219,2026-09-19 09:06:15.850854+00:00
eb27bc3c-069b-42c4-b293-08cd47f4228f,acct-301,17595.27,USD,5181,2026-09-19 09:06:15.850854+00:00
672c7d53-9b69-4537-8fdc-4bc324a5aba3,acct-353,86772.9,GBP,1424,2026-09-19 09:06:15.850854+00:00
253d5b66-8be9-4f45-9928-aa9a5c7e1865,acct-18,66033.89,INR,7488,2026-09-19 09:06:15.850854+00:00
235efdc0-09eb-4690-bfc0-78e8e01e81dc,acct-605,41968.82,GBP,6270,2026-09-19 09:06:15.850854+00:00
b98b8077-bbd6-4aaf-acf1-9377d8ebb2cc,acct-357,66780.81,GBP,2551,2026-09-19 09:06:15.850854+00:00
d4059d57-e089-4e04-bc4f-a43b67352dd5,acct-470,66617.38,INR,9465,2026-09-19 09:06:15.850854+00:00
cf524faf-8d50-4416-8130-f21b922a3a66,acct-795,97451.93,USD,8210,2026-09-19 09:06:15.850854+00:00
55c05369-3288-437f-8808-fce3759b2949,acct-316,5621.52,EUR,8149,2026-09-19 09:06:15.850854+00:00
51acfb0e-98e1-49a1-98c9-0d7d161a9537,acct-494,93442.19,EUR,8711,2026-09-19 09:06:15.850854+00:00
af88ea59-a74d-464c-8acb-cd7de5ecbe4a,acct-883,72969.75,USD,3823,2026-09-19 09:06:15.850854+00:00
7d6bb623-0453-45b1-9366-f9327abb742e,acct-547,88774.04,INR,7490,2026-09-19 09:06:15.850854+00:00
d020f0e0-109a-47b7-aafa-9f7296dbc323,acct-809,63015.03,INR,1753,2026-09-19 09:06:15.850854+00:00
03c8b9ea-4da5-49c9-8bd0-85441568be70,acct-718,26678.06,GBP,8001,2026-09-19 09:06:15.850854+00:00
4cc68b63-633e-4078-80d7-7c435e843adf,acct-344,22040.72,USD,7947,2026-09-19 09:06:15.850854+00:00
083659c7-6f25-4266-a5af-be31302a1d9d,acct-532,14519.23,USD,502,2026-09-19 09:06:15.850854+00:00
b70dd70c-b8d6-48cb-9735-3453d43d4da5,acct-851,49047.53,GBP,2738,2026-09-19 09:06:15.850854+00:00
0963e769-dc41-4415-8ef2-03a11caf7f56,acct-875,81576.26,EUR,6331,2026-09-19 09:06:15.850854+00:00
6dc0d2dd-28c8-433c-8533-45d0102331b9,acct-808,17375.3,INR,5520,2026-09-19 09:06:15.850854+00:00
2c3da8c2-b0b0-4bdc-a3b3-55f578b5ac5a,acct-104,8043.93,INR,2290,2026-09-19 09:06:15.850854+00:00
0188d50e-fb2b-4aa6-a845-4f4b1f8a2994,acct-561,21147.33,INR,5830,2026-09-19 09:06:15.850854+00:00
1e970dc2-90dd-4b3b-bcd4-7e4c0ee1d6ba,acct-212,74434.11,INR,6465,2026-09-19 09:06:15.850854+00:00
f4e6ae58-5efd-4001-a2de-999be420f7a7,acct-571,38695.09,EUR,2016,2026-09-19 09:06:15.850854+00:00
a9d96a8b-d9f1-4b01-abba-7ef8e05b31a7,acct-202,86831.56,USD,1251,2026-09-19 09:06:15.850854+00:00
65f1b144-9997-44e8-96ca-f9354619caf6,acct-442,16406.33,GBP,9126,2026-09-19 09:06:15.850854+00:00
2e92a899-b212-4eb1-8ce0-470ea46688ac,acct-603,63596.2,GBP,591,2026-09-19 09:06:15.850854+00:00
d17a994a-fc2e-4765-bd62-f7f5ff3dc95f,acct-17,30237.66,USD,5188,2026-09-19 09:06:15.850854+00:00
1e89b0aa-8074-4644-9483-381be7cd8527,acct-910,50787,GBP,9106,2026-09-19 09:06:15.850854+00:00
c91827c4-fb3f-45f9-9dc2-8de43aa58071,acct-708,72795.47,GBP,2664,2026-09-19 09:06:15.850854+00:00
fe827034-1f5e-4603-ac63-bfee621f82e9,acct-11,57889.43,USD,5295,2026-09-19 09:06:15.850854+00:00
8559745c-f17b-4b05-948b-98f645a8eddd,acct-567,93190.71,USD,7316,2026-09-19 09:06:15.850854+00:00
7de7aa41-9038-4214-b568-8434fd852689,acct-615,18996.21,EUR,9414,2026-09-19 09:06:15.850854+00:00
ea8c5f65-5839-47d5-af69-5dc16cf571d2,acct-308,58724.08,USD,8163,2026-09-19 09:06:15.850854+00:00
266e89c4-e425-4cc8-bac7-fdbbc044a21e,acct-951,76728.48,GBP,7952,2026-09-19 09:06:15.850854+00:00
933df94e-276e-4df9-9038-c157f5f0fcb7,acct-704,14066.18,USD,878,2026-09-19 09:06:15.850854+00:00
d1382e8a-ae15-4166-8433-5756004ea480,acct-121,66744.95,EUR,9363,2026-09-19 09:06:15.850854+00:00
505c4e44-f435-4e18-9c45-d1389fdb6184,acct-872,62871.86,EUR,9305,2026-09-19 09:06:15.850854+00:00
06f4fd70-7e58-4a03-8020-799b3b7c5d06,acct-691,26450.69,EUR,3722,2026-09-19 09:06:15.850854+00:00
0b6406c0-64c1-4f4e-bbe8-046411350ce6,acct-903,57270.57,EUR,3781,2026-09-19 09:06:15.850854+00:00
49ff2e70-6acc-4e37-be11-2f703c2ca62f,acct-607,77716.05,USD,778,2026-09-19 09:06:15.850854+00:00
e17d5346-c51c-4a09-8b9d-5111926333b9,acct-618,52836.67,GBP,694,2026-09-19 09:06:15.850854+00:00
cc743685-6c68-4b1c-b1f4-ec9de2e18f3b,acct-196,87698.54,GBP,5172,2026-09-19 09:06:15.850854+00:00
7bb0f8a5-2ded-4eb7-822c-31dc051a376e,acct-451,9968.95,INR,268,2026-09-19 09:06:15.850854+00:00
e88f04dd-8fd7-4aeb-8859-ea2ea432892b,acct-833,42628.54,GBP,5954,2026-09-19 09:06:15.850854+00:00
40e54f18-f09d-48be-abee-13aa68444bb9,acct-142,96182.4,EUR,4260,2026-09-19 09:06:15.850854+00:00
3e1e1284-e100-4092-bf23-a3a82d806f95,acct-751,96872.73,EUR,3723,2026-09-19 09:06:15.850854+00:00
d9319373-6d02-4d17-972c-1d315a412772,acct-613,5338.67,INR,3992,2026-09-19 09:06:15.850854+00:00
2cd1dd8c-6cf1-4654-9021-4146e85c19a3,acct-785,86794.7,INR,2801,2026-09-19 09:06:15.850854+00:00
d7fe7640-e78f-4ee2-8a3b-76bbb3379e5e,acct-383,86074.06,INR,3480,2026-09-19 09:06:15.850854+00:00
77daebd4-3991-4849-8fd2-a8c7b81e361b,acct-222,53942.87,GBP,1234,2026-09-19 09:06:15.850854+00:00
1271be36-98db-48c3-824d-d5c34596a8fe,acct-858,47998.24,INR,2098,2026-09-19 09:06:15.850854+00:00
c1081b63-646c-475d-8541-e8f363c0199d,acct-450,75747.7,USD,7915,2026-09-19 09:06:15.850854+00:00
32faf34b-c988-47b7-891b-f940191f6b96,acct-110,12230.95,USD,214,2026-09-19 09:06:15.850854+00:00
04c05bc6-c2a0-45d8-9476-832ef2206325,acct-757,90528.9,GBP,9164,2026-09-19 09:06:15.850854+00:00
2b666ed2-3cdb-44ea-84d0-62f432a09d37,acct-965,90697.42,INR,1069,2026-09-19 09:06:15.850854+00:00
1be0dfd9-793d-434f-bcac-1656b4ca6607,acct-229,59434.44,USD,5826,2026-09-19 09:06:15.850854+00:00
41dcfd39-dece-4960-a591-0d38410a841f,acct-530,71338.43,GBP,1958,2026-09-19 09:06:15.850854+00:00
312b1eca-a946-440f-98ac-41414fc980a1,acct-14,66774.86,INR,4580,2026-09-19 09:06:15.850854+00:00
d82e6147-e056-4b88-aede-43896eddf220,acct-365,96884.95,GBP,8709,2026-09-19 09:06:15.850854+00:00
8045de59-9ccd-423b-a76b-aa8622fcc909,acct-551,34652.95,GBP,8994,2026-09-19 09:06:15.850854+00:00
0c87d855-e178-4607-b543-49aa42564c4a,acct-965,26310.86,USD,5987,2026-09-19 09:06:15.850854+00:00
ea24497d-04f8-41e7-a27c-b2044d212343,acct-514,41720.99,USD,8837,2026-09-19 09:06:15.850854+00:00
a43b3580-9205-4634-81e8-a2edf45f33ef,acct-627,8958.29,GBP,6185,2026-09-19 09:06:15.850854+00:00
a0c03133-3a8f-4117-94bb-4f4374ed998b,acct-747,33474.77,EUR,6643,2026-09-19 09:06:15.850854+00:00
2ff5f18b-9e03-447b-8b72-606dd33f2a9a,acct-168,96234.9,INR,1125,2026-09-19 09:06:15.850854+00:00
2182dd02-10d3-4f56-af4f-4b1492fc8926,acct-310,8383.91,INR,2723,2026-09-19 09:06:15.850854+00:00
253d0522-b29d-4a17-85b6-40656e6848d4,acct-302,81186.86,EUR,3343,2026-09-19 09:06:15.850854+00:00
6063e658-0333-49c7-85fa-35063f5c9219,acct-88,23155.68,GBP,6017,2026-09-19 09:06:15.850854+00:00
436ca466-a7bc-45e8-94d5-a6e3ddf38187,acct-76,89290.28,GBP,379,2026-09-19 09:06:15.850854+00:00
4e1d0e80-251e-48f4-b1c4-1f266f2af166,acct-623,99323.11,GBP,6153,2026-09-19 09:06:15.850854+00:00
a9dfab14-7263-4526-b94f-e095881d45b3,acct-573,55498.72,INR,2878,2026-09-19 09:06:15.850854+00:00
d54087a5-b958-48a1-8d6c-09988ec85b74,acct-239,46377.01,USD,8628,2026-09-19 09:06:15.850854+00:00
0272cb47-9afd-4ff1-bc3b-115b5d3fe073,acct-575,72149.13,USD,6712,2026-09-19 09:06:15.850854+00:00
936c23b0-ec9f-48b4-9625-485b85934db5,acct-91,59540.44,EUR,8850,2026-09-19 09:06:15.850854+00:00
4ad2a1ef-a351-4ba1-989e-419f6cce542c,acct-329,31477.25,INR,9041,2026-09-19 09:06:15.850854+00:00
a0fbe9f1-7657-4da6-8ba7-7a1481cffa3d,acct-892,1092.17,USD,1946,2026-09-19 09:06:15.850854+00:00
b9175333-ee25-4981-a8db-0f9e3cafe140,acct-843,95348.26,INR,4503,2026-09-19 09:06:15.850854+00:00
92f07c69-d3bf-4ca5-8d59-cb9754320d1c,acct-332,98360.51,EUR,3819,2026-09-19 09:06:15.850854+00:00
39f6a76c-6060-475f-824f-72e98b1d39f7,acct-745,35157.37,USD,738,2026-09-19 09:06:15.850854+00:00
d2270841-9a4d-4b81-9e1f-6b3773fd6daf,acct-101,81483.78,INR,6750,2026-09-19 09:06:15.850854+00:00
67f1056b-c178-4ee6-8e53-900d69aab339,acct-318,29373.19,EUR,8607,2026-09-19 09:06:15.850854+00:00
b5822063-8017-4581-bd53-ee3c294c1aa4,acct-418,99951.59,USD,6248,2026-09-19 09:06:15.850854+00:00
53d22f3f-0170-4678-b15c-36809e1b6354,acct-54,75281.35,EUR,2855,2026-09-19 09:06:15.850854+00:00
a2946354-ccd4-489e-8469-3c396dc11a36,acct-163,60581.24,INR,9491,2026-09-19 09:06:15.850854+00:00
3cbee0d7-1e68-4f1b-97b4-436e96ade095,acct-534,98129.53,GBP,6552,2026-09-19 09:06:15.850854+00:00
b770da2f-b949-4bc7-9bdd-e6cd4ebe6678,acct-825,70488.18,GBP,7974,2026-09-19 09:06:15.850854+00:00
91b986ef-6249-4519-98cb-89258bca7317,acct-310,18902.08,INR,682,2026-09-19 09:06:15.850854+00:00
a882414e-4fed-4a96-928d-0702edda2be4,acct-281,32065.8,USD,2311,2026-09-19 09:06:15.850854+00:00
77f8ba21-880a-4321-a725-da751d14846a,acct-63,33357.52,USD,2600,2026-09-19 09:06:15.850854+00:00
8cedbed0-34d8-4903-95a8-7f089ab34f78,acct-866,18374.64,USD,5672,2026-09-19 09:06:15.850854+00:00
a10bfabf-7267-45c6-a581-dea25ce7e6dc,acct-808,30948.23,EUR,6996,2026-09-19 09:06:15.850854+00:00
855f6614-1fcc-40a1-bb7f-c764910afb3b,acct-94,75301.74,USD,1657,2026-09-19 09:06:15.850854+00:00
0384169d-37ce-46ba-80c2-998265f9b33c,acct-920,2208.17,GBP,821,2026-09-19 09:06:15.850854+00:00
b7120225-9d5e-46dc-bf23-01306a219752,acct-25,34504.99,INR,326,2026-09-19 09:06:15.850854+00:00
7f576f85-e80e-4041-bb1d-3df843cdde9c,acct-537,59585.19,EUR,8557,2026-09-19 09:06:15.850854+00:00
0dc2059c-b812-4131-8417-b431ca6dd3c9,acct-671,52664.18,USD,4437,2026-09-19 09:06:15.850854+00:00
6beda16d-7110-46fc-84db-d65d9f97e5e9,acct-605,25899.52,USD,189,2026-09-19 09:06:15.850854+00:00
220585cf-9e9f-47cb-bc7d-a1e7d10f3982,acct-921,76340.62,INR,2243,2026-09-19 09:06:15.850854+00:00
25096d3b-f016-46dc-b275-1e34aec7a760,acct-422,94055.72,EUR,8538,2026-09-19 09:06:15.850854+00:00
64348e46-59b6-47f4-b622-3c3cec3052ec,acct-793,76926.55,GBP,5128,2026-09-19 09:06:15.850854+00:00
25785f8b-9071-4b48-8dd5-05a3b0f13ba7,acct-655,3483.8,INR,8048,2026-09-19 09:06:15.850854+00:00
9a6789b1-c25e-4aa1-86c5-ef85a7613c9b,acct-369,5291.9,EUR,7263,2026-09-19 09:06:15.850854+00:00
e84b87a0-773a-4c6d-83b0-3c2bc98512ff,acct-657,12214.54,GBP,1414,2026-09-19 09:06:15.850854+00:00
4a46a3a5-4a91-41c2-8a1c-14ed2e61d99b,acct-351,3145,GBP,5703,2026-09-19 09:06:15.850854+00:00
ab098be2-8664-41bd-9519-4e36ca1ad742,acct-910,7063.02,USD,6290,2026-09-19 09:06:15.850854+00:00
ba2793ab-37ef-433f-879e-e7295064d9d8,acct-867,22660.45,GBP,4532,2026-09-19 09:06:15.850854+00:00
4258cdc6-a0d9-4c27-9ea6-78eb2d4421b0,acct-407,24919.14,USD,1443,2026-09-19 09:06:15.850854+00:00
c36f8ac8-5b22-455c-9219-009c9df2a111,acct-210,58124.97,INR,2315,2026-09-19 09:06:15.850854+00:00
b7d47b31-9836-4d1d-b7de-7e1e8e761872,acct-233,61784.42,EUR,6586,2026-09-19 09:06:15.850854+00:00
d4b7043d-e5d1-430d-8572-bad4b12673e2,acct-449,78822.65,USD,2069,2026-09-19 09:06:15.850854+00:00
caa9e894-fe94-4cf9-b7bf-e7736fa9fd0d,acct-316,64882.63,EUR,9606,2026-09-19 09:06:15.850854+00:00
5756c85e-645e-474f-9dff-8a1374877d29,acct-963,81020.98,GBP,143,2026-09-19 09:06:15.850854+00:00
eed6e087-2b2f-4eb7-b5da-1a134d009534,acct-535,62574.43,INR,1452,2026-09-19 09:06:15.850854+00:00
cec7bb86-792d-4441-9081-7fd27c2f4a77,acct-471,14983.77,INR,8586,2026-09-19 09:06:15.850854+00:00
435e302e-f90d-4b64-b0fc-4b9d2f0133b0,acct-222,35058.9,INR,3633,2026-09-19 09:06:15.850854+00:00
59aae3c6-099a-4f7f-ab38-3546d8a7852e,acct-99,19462.63,EUR,6346,2026-09-19 09:06:15.850854+00:00
61bed8f9-e527-4a80-ad08-3e6e004b12be,acct-53,11884.34,USD,1213,2026-09-19 09:06:15.850854+00:00
cabf384e-9f4b-49f9-b8c8-9bb546e8d96e,acct-10,58711.66,USD,8654,2026-09-19 09:06:15.850854+00:00
58b6322b-e894-4994-b195-c2b31d2fbd7d,acct-546,87689.98,GBP,4471,2026-09-19 09:06:15.850854+00:00
66941abe-f67a-44f0-8167-0ed0836579cd,acct-318,5517.01,EUR,3469,2026-09-19 09:06:15.850854+00:00
c20ec8ce-3418-4e75-8d65-7e1f9165d918,acct-417,46785.24,INR,7206,2026-09-19 09:06:15.850854+00:00
7ca5e7db-8bc8-4494-b340-5f79032632cc,acct-211,74291.65,USD,245,2026-09-19 09:06:15.850854+00:00
2e87d48e-fbe8-48ef-95b8-1d3bead92897,acct-306,74438.61,INR,3009,2026-09-19 09:06:15.850854+00:00
527d2215-9e51-40da-b956-61a50e5e10f4,acct-748,4170.61,GBP,172,2026-09-19 09:06:15.850854+00:00
2a344ebb-29e2-438b-976c-d63d57dccd66,acct-377,79255.86,GBP,4910,2026-09-19 09:06:15.850854+00:00
ceb97a52-75f9-4893-87b3-f55fb0541bf4,acct-660,65599.92,USD,1715,2026-09-19 09:06:15.850854+00:00
be09b2fd-a9ef-4d34-85c5-e603db0c5f97,acct-31,27588.07,USD,9924,2026-09-19 09:06:15.850854+00:00
a8241bdd-c530-4442-a669-db0d56464759,acct-895,93972.72,INR,3047,2026-09-19 09:06:15.850854+00:00
bfef4126-d498-41f2-9567-0811e05f26d4,acct-613,5144.4,GBP,4776,2026-09-19 09:06:15.850854+00:00
6df2eef9-780f-40fd-83d9-3f2020e816ff,acct-703,27421.05,GBP,9250,2026-09-19 09:06:15.850854+00:00
0ee3a459-1f17-4623-bcbb-dc5908af1ae6,acct-590,92006.06,INR,6127,2026-09-19 09:06:15.850854+00:00
c20888c5-a9b6-4505-9605-04cb7e982697,acct-630,95227.73,GBP,424,2026-09-19 09:06:15.850854+00:00
67c0a377-6191-44d5-9cc3-b45bc914b337,acct-481,33723.19,INR,7728,2026-09-19 09:06:15.850854+00:00
